Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,IYR,XLF,IYR,XLF,IYR,XLF,IYR,XLF,IYR,XLF
Date,,,,,,,,,,
2012-01-19,37.92747497558594,8.91988754272461,38.043718073208346,8.951630607087301,37.68853192536574,8.88179586548938,37.79185884952919,8.926236155597147,4669000,131377244
2012-01-20,38.10828399658203,8.977023124694824,38.13411633503989,8.989720346650405,37.733724942972685,8.862747381777512,37.88871404670504,8.888141825688672,4834900,114827311
2012-01-23,38.22453308105469,9.008766174316406,38.392440843988844,9.072252278804829,38.00496309656925,8.95162718964277,38.1793277133819,8.983371732521038,4906000,99325943
2012-01-24,38.437644958496094,8.996068000793457,38.47639347102708,9.00876522034659,37.96621580848699,8.875442924404812,38.00496185751029,8.919883192840771,3989900,80650073
2012-01-25,38.92845153808594,9.015116691589355,38.986573081705494,9.040511138756006,38.2762008494735,8.913537412288376,38.39244393671262,8.945281216563876,6738800,103761975
2012-01-26,39.154476165771484,8.938933372497559,39.406335336770006,9.103999542972167,39.03177377533079,8.888144469567505,39.10281148274221,9.059558507591058,10459000,104215475
2012-01-27,39.2513313293457,8.970674514770508,39.34174203252704,9.002417569663187,38.9026046832901,8.875444604775382,39.044677589643534,8.888141826732454,4896000,103542364
2012-01-30,38.90907669067383,8.888139724731445,38.98657125737098,8.907185553162808,38.72825521387786,8.811955665689078,38.91553354477032,8.869093896300082,4588300,71714490
2012-01-31,39.1092643737793,8.92623233795166,39.15446973224832,8.957976134055214,38.82511359082283,8.862746236378543,39.09634820514425,8.94527891374059,4973500,82584343
2012-02-01,39.399879455566406,9.06590747833252,39.47091716917278,9.129394354818531,39.21905797621047,9.002420601846506,39.399879455566406,9.002420601846506,4513700,87912357
2012-02-02,39.483821868896484,9.110345840454102,39.516111057470034,9.148437507970687,39.29654112625982,9.04685972792646,39.43861651219207,9.09764787263145,3502700,65660186
2012-02-03,40.05213165283203,9.357945442199707,40.06504782441467,9.357945442199707,39.6840293850044,9.250018287975115,39.9100562289309,9.26271551255245,7577900,106830735
2012-02-06,39.85839080810547,9.31350326538086,40.03921226873862,9.319851876380651,39.71631539560363,9.256365021065633,39.961717708968365,9.300806043381273,3969300,55279655
2012-02-07,39.82609558105469,9.30715560913086,39.92296561971744,9.338898669928083,39.67110647540319,9.237320875376966,39.79380638933625,9.275412548333636,3224800,56189611
2012-02-08,39.85193634033203,9.376989364624023,39.93589022734492,9.376989364624023,39.522582573601355,9.28810881072887,39.82610399609607,9.319851865691424,4331100,66141999
2012-02-09,39.56132888793945,9.338896751403809,39.92297431910944,9.43412815018343,39.33530203315068,9.288108609879076,39.80027437843953,9.415081572300675,4309900,95860801
2012-02-10,39.23197555541992,9.250020027160645,39.45154555830334,9.262717254125308,39.11573246780471,9.199230373984607,39.167397157192795,9.237322800195981,3688700,79561623
2012-02-13,39.67756652832031,9.332549095153809,39.73568806350396,9.364292150141797,39.406334339801745,9.307153905846326,39.57423962838358,9.351594928146602,4356200,57901562
2012-02-14,39.28364944458008,9.243669509887695,39.65820867632919,9.294459156698462,39.051163214904086,9.15478893227411,39.645292500957346,9.28811128932907,4864400,99205059
2012-02-15,39.089900970458984,9.186531066894531,39.41279789561,9.313504798425004,38.947827998578006,9.161135873398107,39.38050869579651,9.269063768794174,5679400,93529534
2012-02-16,39.41279220581055,9.332549095153809,39.49674608401212,9.332549095153809,39.04468996135986,9.135739918277004,39.04468996135986,9.167483718582085,5054600,96074380
2012-02-17,39.477378845214844,9.389686584472656,39.60653810825976,9.40238380645479,39.22551963720668,9.338896951227031,39.54195724498329,9.357943529517325,6292400,75672648
2012-02-21,38.9865837097168,9.383338928222656,39.548426272370705,9.44047642841749,38.8445107026451,9.345246516108991,39.548426272370705,9.396036150488175,6632600,78483021
2012-02-22,38.670135498046875,9.262715339660645,39.083443157948544,9.370642491870738,38.624930126714375,9.256366727490477,38.876789327997706,9.338898685702667,7764200,91890457
2012-02-23,39.12218475341797,9.345247268676758,39.45799532004579,9.345247268676758,38.63783946325288,9.230970768450247,38.70887470313076,9.262714571987463,5679800,63968915
2012-02-24,39.23197555541992,9.31350326538086,39.3288456162686,9.376989375378782,38.97365703549545,9.28810882138169,39.23197555541992,9.364292153379198,3372900,63090473
2012-02-27,39.186763763427734,9.383338928222656,39.251342151074056,9.408733372753694,38.683045441965206,9.192877612971442,38.94782077292725,9.230970025085107,6416000,76146583
2012-02-28,38.889705657958984,9.408732414245605,39.27072412038315,9.434127601506635,38.79929491492748,9.33889620826555,39.199686404141836,9.402383058442574,4905500,64479411
2012-02-29,38.83803939819336,9.370644569396973,39.18676864736461,9.497618331585622,38.734712486976825,9.3452501150862,38.94782562708411,9.415085609758219,7484900,115620690
2012-03-01,39.044700622558594,9.47221851348877,39.10282217510557,9.503962311216974,38.8251305866598,9.389685831902689,38.947833010652516,9.396035187701957,6113100,81546487
2012-03-02,39.031768798828125,9.44048023223877,39.19967653375756,9.497618500773244,38.89615271842868,9.427783004857199,38.89615271842868,9.472223300692695,4189600,58846847
2012-03-05,39.34821701049805,9.402385711669922,39.36759003646081,9.41508368154215,38.86387165336588,9.351596813449984,38.98011473615823,9.41508368154215,4755100,63542127
2012-03-06,38.81866455078125,9.173833847045898,39.19322366255108,9.281760997174644,38.75408369460868,9.142090786807213,38.96719682471651,9.256366548983696,6241600,115379168
2012-03-07,38.9865837097168,9.288110733032227,39.031789093354426,9.300807957645116,38.59910828896323,9.192879312483822,38.934921469920354,9.211925894720402,4925400,82887662
2012-03-08,38.89616775512695,9.376989364624023,39.1480269913789,9.39603594291865,38.77346779640399,9.300806032713892,39.064075554967125,9.35159492065398,6407200,84296787
2012-03-09,39.07697677612305,9.453174591064453,39.19321984239571,9.50396423049608,38.81220145039253,9.389687728104215,38.87678230027042,9.408734308714314,5175500,91179308
2012-03-12,39.34821701049805,9.427778244018555,39.42571157785699,9.459522041759909,39.10281467310221,9.357942783368015,39.10281467310221,9.453172685958013,8116200,69292990
2012-03-13,40.05213165283203,9.789650917053223,40.136085536365236,9.80234888190558,39.49029173828057,9.491264022020253,39.58070247585117,9.503961241555663,9652900,226592263
2012-03-14,39.95526123046875,9.802350044250488,40.258785101101225,9.840441707373557,39.74215056008369,9.700771530605268,40.097336653064005,9.808698654771,8735500,160538280
2012-03-15,39.92942428588867,9.97376537322998,40.06504036700199,9.9928119526948,39.79380574126798,9.757910350271521,40.0327511758094,9.84044304356194,5472900,162857361
2012-03-16,40.168365478515625,10.011980056762695,40.18128164712229,10.037455583756271,39.9358793706102,9.954658625633453,40.03274940340655,10.018348190814242,7662000,102174477
2012-03-19,40.407318115234375,10.062932014465332,40.56230971212262,10.171205265047133,40.01338350067177,9.973767655355188,40.12962658246099,10.011981699813647,7038400,139045389
2012-03-20,40.31045150756836,10.113880157470703,40.43315391745784,10.139356427104943,40.14254618812495,9.980132919601923,40.20066773399153,9.999239561055077,7067600,108827047
2012-03-21,40.22003173828125,10.069297790527344,40.433144846483856,10.158463610899627,40.22003173828125,10.043822269104796,40.38148016685625,10.152093982847305,3499100,93343529
2012-03-22,39.74215316772461,9.935548782348633,39.987553051117224,10.005607206727515,39.47737779411092,9.890966624459912,39.98109619671551,9.973762808235572,7378200,130459287
2012-03-23,39.90359115600586,10.018346786499023,40.07795574119602,10.031084548210305,39.54194581670321,9.85275513655563,39.66464572620415,9.916443945112034,4911300,90967946
2012-03-26,40.31594467163086,10.177572250366211,40.400629045860526,10.177572250366211,40.06840706962117,10.075669389484071,40.22474726166494,10.11388268192854,4056200,95005010
2012-03-27,40.29641342163086,10.08203411102295,40.5504641245794,10.196674688744721,40.231270622833996,10.06929635213126,40.289897899279325,10.164830291515502,4415300,104557816
2012-03-28,40.20520782470703,10.107513427734375,40.31594683276093,10.13298895320824,39.85995727354501,9.99287206770837,40.289889718533004,10.082037154563706,3666300,129709978
2012-03-29,40.244293212890625,10.005611419677734,40.283378886370905,10.056563226415154,39.76876203445882,9.91644631865994,40.01629966328062,10.031086949197983,4231900,126585577
2012-03-30,40.583011627197266,10.062932014465332,40.65466742340217,10.075670527749466,40.35501817103831,9.967398024864636,40.387588309783546,10.069301644955884,5252900,73690122
2012-04-02,40.84358596801758,10.13935661315918,40.889184668472105,10.183938777367944,40.4722808443491,9.999239744538212,40.55044969013646,10.018346386341968,5360000,110200843
2012-04-03,40.65467071533203,10.08203411102295,40.87615115565279,10.13298589428628,40.49833055777635,9.992869051084554,40.77843824656267,10.11387850825217,4991500,129060871
2012-04-04,40.244293212890625,9.922811508178711,40.407146458310145,9.99286993598346,40.07492693102938,9.878229348109917,40.38760486404166,9.967393668247505,5838800,104199472
2012-04-05,40.06838607788086,9.8973388671875,40.27032486911229,9.961028433509153,39.951134101454905,9.852756694150147,40.13352882583055,9.871862592040724,5302600,71652078
2012-04-09,39.68407440185547,9.744485855102539,39.84692763394111,9.795436918619325,39.443052314152794,9.68079627800957,39.54076524738142,9.70627255746495,3511800,109181083
2012-04-10,38.9154052734375,9.534311294555664,39.79481163873529,9.776331110154906,38.85026249659957,9.521573527581554,39.62544538884238,9.731748925745523,9535200,145531651
2012-04-11,39.37790298461914,9.68716049194336,39.41047312657821,9.725373771162959,39.08476673710236,9.642578332853828,39.24761993184029,9.66805385233356,5351500,91447666
2012-04-12,39.93811798095703,9.865495681762695,39.95765956895258,9.878233447067867,39.30624679638077,9.680795841746841,39.46909998952372,9.71264025500977,6803200,107650211
2012-04-13,39.72966766357422,9.636214256286621,39.97068970317271,9.846389656157104,39.625441715238985,9.61710760567032,39.87297678944603,9.846389656157104,5199100,114048334
2012-04-16,40.19218444824219,9.70627212524414,40.42669353663462,9.769960951804055,39.846933852578424,9.623475903019298,39.951162322924844,9.72537802551516,7840500,138138881
2012-04-17,40.53742980957031,9.833646774291992,40.70679857745255,9.87186005564867,40.12052589623455,9.744481703429742,40.478802541448516,9.795432745238646,7614800,81803766
2012-04-18,40.322452545166016,9.769963264465332,40.537417472897204,9.852760253986117,40.2963954372766,9.757225496138174,40.38759282994696,9.769963264465332,3587900,65399829
2012-04-19,40.302913665771484,9.725373268127441,40.537422697113115,9.827276836168764,40.10749030130109,9.655315593181843,40.34851236798315,9.827276836168764,5951100,131280980
2012-04-20,40.72634506225586,9.674426078796387,40.902226887741115,9.769960057589278,40.40063853023361,9.66805719672332,40.50486452108298,9.769960057589278,6339100,68882944
2012-04-23,40.3485107421875,9.604366302490234,40.44622366295692,9.61073518368413,40.055376949764835,9.502462707994363,40.43319510785814,9.521570099272827,5196400,91121944
2012-04-24,40.863128662109375,9.712639808654785,40.88267025284841,9.712639808654785,40.30291320145682,9.610736943199514,40.30291320145682,9.610736943199514,6723600,76151999
2012-04-25,41.31261444091797,9.795435905456543,41.34518708137496,9.820911434579948,41.0585637489924,9.706271553524628,41.09113638944938,9.78269814089484,6836800,91385378
2012-04-26,41.48847961425781,9.878231048583984,41.534078310667596,9.903705825311972,41.13671859694556,9.757220812172834,41.19534584732137,9.763589693279025,5822400,58432862
2012-04-27,41.69042205810547,9.88459587097168,41.76859338862323,9.929178020409111,41.34517404561848,9.814537459873536,41.631794802688546,9.92280914191805,5728200,59668663
2012-04-30,41.63179397583008,9.827281951904297,41.729504409622436,9.86549599673682,41.34517322445265,9.763592375648077,41.61876542100255,9.84638860047207,5658600,71007527
2012-05-01,41.99658203125,9.929183006286621,42.257148132942646,10.005610334253333,41.56664970291689,9.814542388184973,41.592704325132146,9.827280151563285,7777000,103766530
2012-05-02,41.93144989013672,9.852758407592773,42.029157848594046,9.87823393947301,41.579686330032395,9.776330316558086,41.78813825788467,9.859126542865841,5012900,69602094
2012-05-03,41.78813934326172,9.769963264465332,42.19852768909959,9.865498022313274,41.78813934326172,9.73174995948386,42.03567446092623,9.859128390452565,5842200,104392985
2012-05-04,41.46894073486328,9.617104530334473,41.703447266743765,9.72537626356768,41.35168622645167,9.578890493624812,41.69042119686936,9.693531856056977,4720700,95088718
2012-05-07,41.70344161987305,9.674426078796387,41.820696112407774,9.706271236858608,41.286540346888614,9.553415824014342,41.37773773331731,9.553415824014342,5858900,101873252
2012-05-08,41.66435623168945,9.610733985900879,41.70343940382928,9.655316896398565,41.26048104827681,9.521568912602197,41.46893291616348,9.604365105500737,4987900,100957018
2012-05-09,41.5666618347168,9.502463340759277,41.80768393391547,9.57252253395089,41.19535664664691,9.426036761343335,41.293067099592896,9.489726325220118,7069200,116092656
2012-05-10,41.52756881713867,9.540678024291992,41.84024916909973,9.642581632474847,41.33865849593718,9.521571378144037,41.83373364908986,9.623474986326894,8529100,79928091
2012-05-11,41.70344161987305,9.432404518127441,41.82721163140548,9.52157035260791,41.25397020672729,9.324132787253733,41.35168062721128,9.336870549980427,5601700,123047067
2012-05-14,41.19535827636719,9.241334915161133,41.53409084191237,9.343238493990013,41.14975708125649,9.23496603494641,41.306097291075545,9.298655584790295,7658300,112880977
2012-05-15,40.993412017822266,9.190382957458496,41.234434083408665,9.305024294617583,40.86964446737366,9.171277064860853,41.234434083408665,9.247703626038039,6046400,122145975
2012-05-16,40.491825103759766,9.056633949279785,41.16929510508951,9.298653588572888,40.48531206824098,9.050265070432323,41.14975102864723,9.254071436640649,6404100,143225373
2012-05-17,39.37138748168945,8.871936798095703,40.54393247224581,9.056636581441582,39.37138748168945,8.865568665093955,40.45273259580277,9.043898820044637,14643400,190024423
2012-05-18,38.96751022338867,8.77003288269043,39.68406324921114,8.903780856334066,38.85677124946476,8.738187735410376,39.50166847571649,8.903780856334066,11240700,151363760
2012-05-21,39.768760681152344,8.852828979492188,39.86647361905627,8.910149645857462,38.993580153913925,8.725449887057495,39.00009319013401,8.808246072831057,9739600,106559053
2012-05-22,39.85342025756836,8.922886848449707,40.11398627317808,9.069372571294593,39.690567119047714,8.859197306208898,39.83387867612723,8.91014908954086,6858000,121446767
2012-05-23,40.02280044555664,8.954734802246094,40.06188610706969,8.973842195894765,39.26716171756896,8.757297965350446,39.69058101999469,8.84009417883844,6889400,137010300
2012-05-24,40.14657211303711,8.96110725402832,40.36153704782934,9.012059073642794,39.72315279322498,8.865573246486152,40.11400196957679,8.999320557966342,5218200,99869922
2012-05-25,40.029319763183594,8.929259300231934,40.296398929841864,9.005685877861358,39.88600814231333,8.903783026658644,40.17262889911107,8.948365196942476,4495800,51386864
2012-05-29,40.57650375366211,9.056633949279785,40.58301678826252,9.063002828127248,40.14657140669921,8.973837776566263,40.335479229422475,9.018419928498501,5856900,90323886
2012-05-30,39.63195037841797,8.846460342407227,40.302904691510435,8.967469810613999,39.62543734452781,8.846460342407227,40.24427744672957,8.9547320505603,11691800,104857811
2012-05-31,39.87948989868164,8.922886848449707,40.179139171416814,8.999314149599362,39.2867043874262,8.776401125604822,39.67755104882491,8.8655669333599,7653300,110352133
2012-06-01,38.869789123535156,8.591702461242676,39.423491331256805,8.763664471276076,38.817677407069034,8.585334328682185,39.254122661622645,8.750926710761751,9818600,124009217
2012-06-04,38.596221923828125,8.50890827178955,38.98055570989352,8.629917762204512,38.355199799159706,8.470694236918607,38.88284276167858,8.629917762204512,8006900,97012771
2012-06-05,39.35836410522461,8.649027824401855,39.449563993664334,8.668134473889276,38.45941614080459,8.483434619086498,38.46592917607885,8.489804249945985,9489500,123895103
2012-06-06,40.19868850708008,8.90378189086914,40.21171706296355,8.910150771525828,39.51470547532714,8.69997546676497,39.59938984609821,8.738188750705097,9097400,120034933
2012-06-07,40.00326156616211,8.897415161132812,40.68724453683091,9.069376475827898,39.90554864823397,8.871938884650538,40.61558872834264,9.037532064846179,8512900,114277300
2012-06-08,40.50484085083008,9.005683898925781,40.50484085083008,9.005683898925781,39.8729697527783,8.801878241305205,39.9576540974004,8.865567789697879,6424900,74612757
2012-06-11,39.71012878417969,8.840092658996582,40.90872858929003,9.126694542089835,39.65801704566687,8.82735489721867,40.85010133037376,9.120326408897625,10317900,126832761
2012-06-12,40.08143615722656,8.973841667175293,40.15960749675596,8.980209801087152,39.534249205236236,8.782773723520892,39.846927108524554,8.859200302825187,9346100,105210246
2012-06-13,39.892513275146484,8.941996574401855,40.3680442292835,9.06300682121277,39.729660106540294,8.897414402827081,39.95114051524239,8.929259558791614,6322900,118488551
2012-06-14,40.43320083618164,9.05026912689209,40.59605407057417,9.094851298806695,39.88601386922502,8.935627760860852,39.99675536078237,8.96110403536604,8259900,127557943
2012-06-15,40.68723678588867,9.176981925964355,40.73935099484062,9.18338143260466,40.361530434765754,9.036191277293327,40.61558099105087,9.100187094988536,6536800,104497005
2012-06-18,41.00644302368164,9.125784873962402,41.18232480689795,9.202579702854738,40.45274056134665,9.080988328695623,40.45274056134665,9.119386118787862,7202500,83680426
2012-06-19,41.19768142700195,9.279372215270996,41.44740488032903,9.324169500646851,40.90195912164356,9.176979386072984,41.223968634065024,9.183378890942112,7039700,79604585
2012-06-20,41.14509582519531,9.298572540283203,41.32910119962112,9.362568347555603,40.915086600277846,9.208977959326617,41.23709851240822,9.298572540283203,8410800,108411585
2012-06-21,40.50107192993164,9.093785285949707,41.27652668263309,9.362567501959871,40.4484975366505,9.074586019597572,41.19766509271138,9.317769464235548,8898000,88837454
2012-06-22,40.533939361572266,9.176981925964355,40.77708972140787,9.20897945916588,40.277645400274515,9.125785121549756,40.69823061952063,9.157782654751278,6191400,55259836
2012-06-25,40.310516357421875,8.984992027282715,40.409092147241545,9.048987827559115,40.03450565005869,8.940195492993606,40.087080073132235,9.04258832266067,7217500,62777553
2012-06-26,40.48793411254883,9.029788970947266,40.6522253546826,9.08098575948819,40.18563882867518,8.952994163781844,40.42878916510525,9.023388714999212,6527600,65826371
2012-06-27,40.744232177734375,9.138583183288574,40.77708992811348,9.170580713158401,40.415649660172,9.023390573173028,40.57994091895319,9.074587372256834,7841300,69296314
2012-06-28,41.08596420288086,9.132182121276855,41.13196556140138,9.138581626160406,40.34336690451449,8.972193747896146,40.547088997166796,9.042588301615197,7067700,85956791
2012-06-29,42.019134521484375,9.368968963623047,42.07827947925365,9.375369221784956,41.6314070220826,9.285774623024516,41.743126389818286,9.35616994988361,10343000,76394260
2012-07-02,42.466007232666016,9.426562309265137,42.49229443625465,9.439361318975452,41.99284759561347,9.31137047058035,42.24256850904835,9.41376254826287,6104100,75570598
2012-07-03,42.70258331298828,9.47775936126709,42.8405873594191,9.50335813471615,42.44628435387849,9.388166283717498,42.61057560159675,9.407364800335266,4649400,39736188
2012-07-05,42.505435943603516,9.336969375610352,42.7748710089014,9.43296270883461,42.38714603319258,9.324170364686053,42.663154152894265,9.43296270883461,4715600,54074506
2012-07-06,42.564571380615234,9.260174751281738,42.63685992583506,9.292172279257677,42.0914168306818,9.208977955228194,42.20313366828675,9.215378212115422,3931500,55147815
2012-07-09,42.65000915527344,9.2473783493042,42.68286439674312,9.27937588630847,42.38714215466087,9.196181538805115,42.597434752396715,9.23457858321024,5400600,45911499
2012-07-10,42.14398193359375,9.176981925964355,42.83400706284231,9.343370601196604,41.92711882685555,9.138584134830365,42.78143266915725,9.317771823343223,10502100,79133604
2012-07-11,42.209712982177734,9.253774642944336,42.3214298363526,9.285772168836125,41.913985704114914,9.170579573041703,42.14399246676062,9.18337933469041,8812100,97988216
2012-07-12,42.39371109008789,9.157779693603516,42.571143415346214,9.215376737326707,41.841689941050994,9.119383417469201,41.92055153770499,9.170578702745594,11274800,66861519
2012-07-13,42.85374069213867,9.413762092590332,42.92602926288189,9.426561852973029,42.420014281451806,9.202576940008635,42.446296476474416,9.202576940008635,5033100,95969252
2012-07-16,43.018009185791016,9.39456558227539,43.090297718218885,9.432962614664966,42.781429445803404,9.349768293195536,42.78800249796133,9.420163603868442,5701500,61542737
2012-07-17,43.37946701049805,9.445762634277344,43.51089801697745,9.458562397732912,42.83401880744265,9.29857324310533,43.12974107890706,9.458562397732912,7504000,77759685
2012-07-18,43.04429626464844,9.40096378326416,43.30716319878956,9.458560831043762,42.89314614804213,9.368966258155462,43.23487466655651,9.41376279330764,6567000,68192230
2012-07-19,42.682857513427734,9.343368530273438,43.1625900882137,9.439361859893603,42.3937083717779,9.304970747650174,43.156017035471365,9.413763087714095,7554200,61045906
2012-07-20,42.53828811645508,9.2025785446167,42.64343189807339,9.279373363843627,42.314849433139074,9.18977953329422,42.43313932106625,9.272973858182386,6163700,69130498
2012-07-23,42.281978607177734,9.125784873962402,42.37398628701876,9.151383651121275,41.959969275926575,9.016992512736653,42.05197444888297,9.029791525670019,5483500,72823006
2012-07-24,42.11113357543945,9.10018539428711,42.42000192157076,9.151382189133722,41.85483712469416,9.016991072218877,42.33456726443685,9.151382189133722,6932100,55617072
2012-07-25,42.10456085205078,9.132182121276855,42.3477137041359,9.183378911637213,41.881124654414904,9.080986082208454,42.28199319389543,9.151381387219462,3505700,55276209
2012-07-26,42.446285247802734,9.272974014282227,42.80115495200028,9.298572788650159,42.24256570074845,9.215378462361512,42.525146853325886,9.272974014282227,5363200,69291513
2012-07-27,42.92601776123047,9.445762634277344,43.20202585896565,9.50335894030506,42.58429416600183,9.292172985731499,42.58429416600183,9.336970279595745,5330500,85430785
2012-07-30,43.04429626464844,9.426562309265137,43.21516052390563,9.484158604253507,42.86686396702079,9.400963538552555,42.912865304462755,9.426562309265137,4587500,45241343
2012-07-31,42.998313903808594,9.381769180297852,43.142891032081444,9.426566485422006,42.86030983057686,9.362571408519337,43.070602467945015,9.394568946970672,6167500,57458525
2012-08-01,42.873443603515625,9.336969375610352,43.438605909987324,9.452161225221058,42.85372945553167,9.336969375610352,43.18888501257212,9.420163697910313,5236200,99654866
2012-08-02,42.919456481933594,9.266573905944824,42.926029537617524,9.330570467245739,42.52515837502946,9.176980823741346,42.682876615036626,9.253775645493542,5980800,78094271
2012-08-03,43.234886169433594,9.48415756225586,43.43203266216402,9.535354346764224,43.16259761796778,9.394563752835122,43.28088751911447,9.407362761139245,5105400,98849054
2012-08-06,43.11003494262695,9.522554397583008,43.4583316869333,9.592948936300349,43.090320789367716,9.509755390543491,43.34661480928267,9.541752908142282,4039300,50850271
2012-08-07,42.66314697265625,9.560956001281738,43.20859507962799,9.6377515889452,42.60400453429024,9.541758231304197,43.20202202633045,9.5481569871019,5956000,43945346
2012-08-08,42.406856536865234,9.560956001281738,42.56457473259676,9.599353795113469,42.2491383411337,9.516159451652305,42.49885923552288,9.522559710034438,5617900,32388964
2012-08-09,42.281978607177734,9.554555892944336,42.55141856765165,9.605752693708503,42.22940923640049,9.5289571169162,42.36741323550813,9.54815563546822,4924800,32552810
2012-08-10,42.37400817871094,9.560956001281738,42.400290370793094,9.580155273843712,42.189997737732796,9.496960930382546,42.28200045133594,9.522559710034438,2794500,21702038
2012-08-13,42.360836029052734,9.567357063293457,42.459411736966366,9.580156078548375,42.17025766409138,9.50336123572659,42.360836029052734,9.541759032783622,3482100,20176829
2012-08-14,42.34114456176758,9.554555892944336,42.544864123773515,9.63775022462854,42.27542905922741,9.535357374392316,42.512008879389164,9.624950460968416,3634100,28338974
2012-08-15,42.459442138671875,9.586551666259766,42.59087316748446,9.618549942605325,42.28857779019762,9.54175513118474,42.32801110985929,9.560952894924922,2981300,24638834
2012-08-16,42.7682991027832,9.650548934936523,42.78144019663159,9.67614695887134,42.308280597753,9.560954348580495,42.50543210187609,9.618551405018003,7335500,40100933
2012-08-17,42.74859619140625,9.682549476623535,42.840598913840594,9.688949735890132,42.63030626059461,9.65055193675214,42.76831034424613,9.682549476623535,6843700,29729389
2012-08-20,42.715728759765625,9.70814323425293,42.83401867072814,9.714543490701645,42.44628867943986,9.656947192999116,42.774871208361134,9.676145708469297,5358700,31691726
2012-08-21,42.715728759765625,9.740140914916992,42.8997341737581,9.842533742446856,42.64344020230123,9.701743886327773,42.79459037166447,9.746540419681862,3672300,50864181
2012-08-22,42.67630386352539,9.727343559265137,42.71573216573291,9.76574134567483,42.27543274517599,9.669748006588703,42.636870547545975,9.708144290414255,4938100,57712973
2012-08-23,42.564571380615234,9.63135051727295,42.73543567056852,9.720944353269799,42.44628148968921,9.61855150517227,42.6500060324772,9.708144589877026,4522700,50210028
2012-08-24,42.7288818359375,9.682549476623535,42.81431652622647,9.714547767787247,42.406872271159976,9.580156597742757,42.48573390517143,9.592955613691315,4141300,33998620
2012-08-27,42.82087326049805,9.67614459991455,42.91944399822409,9.720941882171392,42.630294811276045,9.6505465822203,42.840587408043255,9.71454237774783,2892800,22600791
2012-08-28,42.991737365722656,9.663349151611328,43.01802456998547,9.72094546393715,42.63686762883199,9.631351617703748,42.8143050041631,9.64415063126678,4204600,27816907
2012-08-29,43.00486755371094,9.682549476623535,43.09687022768428,9.70814750852065,42.88657768520668,9.65055193675214,43.037722786547306,9.682549476623535,3326800,22826310
2012-08-30,42.958885192871094,9.63135051727295,42.985172399013805,9.663348047524648,42.75516059870807,9.580153717578138,42.84059527211486,9.637750023323289,4427700,31546837
2012-08-31,43.129730224609375,9.70174503326416,43.14287633021179,9.727343055349827,42.71571814599776,9.63134972123654,43.10344302717479,9.688946022221325,4483800,64889457
2012-09-04,43.34660339355469,9.70174503326416,43.386031689689354,9.727343055349827,42.768299990571386,9.644148732279374,43.05088114500244,9.682545765407877,10329200,36182168
2012-09-05,43.3203239440918,9.70174503326416,43.40575861936769,9.733742560871244,43.090317152525984,9.669747505657075,43.36632530240496,9.70174503326416,7340300,32883211
2012-09-06,43.662052154541016,9.932126998901367,43.66862019582178,9.938526502820345,43.46490061313457,9.752939386586302,43.52404808106529,9.752939386586302,6484900,64472271
2012-09-07,43.740901947021484,10.034521102905273,43.819763554055,10.053719617130312,43.58975680075455,9.964125799454862,43.71461474467697,9.964125799454862,5809300,57754827
2012-09-10,43.45832824707031,9.951327323913574,43.701481150156944,10.053720915588661,43.37947164027512,9.944928569637423,43.701481150156944,10.021723387747718,5922100,52705757
